pedido_id,data_pedido,cliente_id,produto_id,quantidade,preco_unitario,valor_total,canal_venda,vendedor,estado_entrega
PV002669,2025-08-26,C0011,P008,169,10.18,1720.42,Televendas,Felipe Santos,MG
PV006560,2025-08-26,C0017,P011,6,16.28,97.68,E-commerce B2B,Ana Souza,RS
PV001097,2025-08-26,C0023,P006,153,4.51,690.03,E-commerce B2B,Felipe Santos,DF
PV000444,2025-08-26,C0019,P016,118,6.89,813.02,Televendas,Carlos Silva,BA
PV001024,2025-08-26,C0108,P011,24,16.38,393.12,E-commerce B2B,Carlos Silva,SP
PV000846,2025-08-26,C0153,P009,177,4.84,856.68,Key Account,Eduarda Melo,AM
PV004357,2025-08-26,C0022,P013,110,4.92,541.2,Key Account,Bruno Lima,AL
PV004722,2025-08-26,C0021,P005,147,4.41,648.27,E-commerce B2B,Daniela Rocha,AM
PV000719,2025-08-26,C0156,P009,33,5.0,165.0,Representante Comercial,Bruno Lima,RS
PV000211,2025-08-26,C0163,P004,63,8.01,504.63,Representante Comercial,Bruno Lima,AM
PV003886,2025-08-27,C0094,P013,122,5.11,623.42,Representante Comercial,Felipe Santos,RS
PV000461,2025-08-27,C0106,P015,16,5.84,93.44,Representante Comercial,Eduarda Melo,PA
PV000315,2025-08-27,C0024,P010,21,5.43,114.03,Televendas,Eduarda Melo,MT
PV006964,2025-08-27,C0062,P010,83,5.41,449.03,E-commerce B2B,Ana Souza,AL
PV002955,2025-08-27,C0176,P017,78,3.16,246.48,Representante Comercial,Daniela Rocha,PE
PV003907,2025-08-27,C0096,P014,59,3.64,214.76,Televendas,Daniela Rocha,SP
PV004543,2025-08-27,C0039,P007,149,8.05,1199.45,Representante Comercial,Felipe Santos,PA
PV004661,2025-08-27,C0031,P001,133,21.46,2854.18,E-commerce B2B,Bruno Lima,BA
PV002397,2025-08-27,C0023,P018,40,2.87,114.8,E-commerce B2B,Carlos Silva,DF
PV002489,2025-08-27,C0070,P014,54,3.98,214.92,Televendas,Felipe Santos,BA
PV006888,2025-08-27,C0056,P018,141,2.9,408.9,Representante Comercial,Ana Souza,MG
PV004771,2025-08-28,C0157,P018,79,2.8,221.2,Televendas,Eduarda Melo,CE
PV004325,2025-08-28,C0022,P002,48,8.54,409.92,Televendas,Felipe Santos,AL
PV006455,2025-08-28,C0151,P009,161,4.9,788.9,E-commerce B2B,Eduarda Melo,CE
PV005637,2025-08-28,C0018,P014,108,3.71,400.68,Representante Comercial,Eduarda Melo,RJ
PV002003,2025-08-28,C0086,P010,68,5.17,351.56,E-commerce B2B,Felipe Santos,AL
PV001452,2025-08-28,C0067,P011,156,16.93,2641.08,Representante Comercial,Felipe Santos,AM
PV005802,2025-08-28,C0102,P010,61,5.43,331.23,Representante Comercial,Daniela Rocha,BA
PV003970,2025-08-28,C0092,P008,39,9.4,366.6,Televendas,Carlos Silva,RJ
PV000943,2025-08-29,C0013,P016,147,6.45,948.15,Key Account,Daniela Rocha,AL
PV005716,2025-08-29,C0083,P016,55,6.71,369.05,Representante Comercial,Carlos Silva,MG
PV002677,2025-08-29,C0024,P017,80,3.23,258.4,Representante Comercial,Felipe Santos,MT
PV000858,2025-08-29,C0051,P008,126,10.34,1302.84,Key Account,Ana Souza,SC
PV005545,2025-08-29,C0148,P013,76,4.88,370.88,Representante Comercial,Eduarda Melo,MT
PV004859,2025-08-29,C0088,P010,125,5.11,638.75,E-commerce B2B,Ana Souza,MG
PV002325,2025-08-29,C0108,P002,132,8.41,1110.12,Televendas,Bruno Lima,SP
PV003820,2025-08-29,C0111,P018,164,2.89,473.96,Televendas,Eduarda Melo,AM
PV006875,2025-08-29,C0031,P008,23,9.4,216.2,Televendas,Ana Souza,BA
PV000170,2025-08-29,C0093,P002,128,8.78,1123.84,E-commerce B2B,Daniela Rocha,SP
PV007121,2025-08-29,C0127,P011,5,17.76,88.8,Key Account,Daniela Rocha,PR
PV004455,2025-08-29,C0154,P018,64,2.91,186.24,E-commerce B2B,Eduarda Melo,DF
PV003484,2025-08-29,C0078,P015,77,5.72,440.44,Televendas,Eduarda Melo,SC
PV005443,2025-08-29,C0062,P017,106,3.19,338.14,E-commerce B2B,Ana Souza,AL
PV004114,2025-08-29,C0056,P001,90,21.27,1914.3,Key Account,Felipe Santos,MG
PV003826,2025-08-30,C0166,P012,83,15.06,1249.98,E-commerce B2B,Carlos Silva,MG
PV006054,2025-08-30,C0088,P015,122,5.35,652.7,Key Account,Felipe Santos,MG
PV006273,2025-08-30,C0076,P013,72,4.94,355.68,Representante Comercial,Carlos Silva,SC
PV001133,2025-08-30,C0038,P002,163,8.61,1403.43,Televendas,Bruno Lima,MT
PV002040,2025-08-30,C0099,P019,138,3.85,531.3,E-commerce B2B,Bruno Lima,SC
PV002037,2025-08-30,C0097,P016,66,6.53,430.98,Representante Comercial,Felipe Santos,SP
PV006878,2025-08-31,C0176,P019,94,4.13,388.22,Televendas,Ana Souza,PE
PV003778,2025-08-31,C0157,P010,170,5.5,935.0,E-commerce B2B,Eduarda Melo,CE
PV001116,2025-08-31,C0079,P017,51,3.24,165.24,Key Account,Carlos Silva,RJ
PV001401,2025-08-31,C0087,P014,135,3.58,483.3,Representante Comercial,Ana Souza,PA
PV000564,2025-08-31,C0128,P016,146,6.78,989.88,Key Account,Felipe Santos,PR
PV005441,2025-08-31,C0054,P020,165,4.06,669.9,Representante Comercial,Carlos Silva,DF
PV000573,2025-09-01,C0139,P008,94,10.09,948.46,Key Account,Daniela Rocha,MT
PV003641,2025-09-01,C0022,P002,160,8.35,1336.0,Representante Comercial,Eduarda Melo,AL
PV001582,2025-09-01,C0119,P001,16,22.52,360.32,Televendas,Eduarda Melo,RS
PV002396,2025-09-01,C0074,P004,82,7.93,650.26,Key Account,Carlos Silva,AM
PV006823,2025-09-01,C0056,P010,22,5.37,118.14,Key Account,Felipe Santos,MG
PV004406,2025-09-01,C0073,P012,44,14.0,616.0,E-commerce B2B,Daniela Rocha,PE
PV001023,2025-09-01,C0036,P010,59,5.46,322.14,E-commerce B2B,Carlos Silva,AM
PV000833,2025-09-01,C0031,P010,34,4.99,169.66,Representante Comercial,Felipe Santos,BA
PV005211,2025-09-01,C0022,P011,150,16.88,2532.0,Televendas,Carlos Silva,AL
PV004130,2025-09-01,C0024,P002,40,8.48,339.2,Representante Comercial,Bruno Lima,MT
PV000185,2025-09-02,C0038,P001,105,23.83,2502.15,Representante Comercial,Daniela Rocha,MT
PV002276,2025-09-02,C0003,P010,175,4.89,855.75,Televendas,Eduarda Melo,ES
PV007007,2025-09-02,C0050,P013,16,4.89,78.24,Key Account,Daniela Rocha,SC
PV005762,2025-09-02,C0018,P018,123,2.98,366.54,Key Account,Daniela Rocha,RJ
PV005927,2025-09-02,C0115,P005,143,4.23,604.89,Key Account,Felipe Santos,MG
PV001991,2025-09-02,C0039,P017,141,3.16,445.56,Televendas,Bruno Lima,PA
PV001450,2025-09-02,C0117,P015,36,5.89,212.04,Key Account,Ana Souza,SP
PV004322,2025-09-02,C0129,P011,51,16.78,855.78,Televendas,Daniela Rocha,MT
PV002617,2025-09-03,C0145,P016,30,6.54,196.2,Televendas,Carlos Silva,PA
PV003786,2025-09-03,C0130,P014,112,3.88,434.56,Key Account,Bruno Lima,PA
PV005356,2025-09-03,C0040,P013,96,4.81,461.76,Televendas,Eduarda Melo,MG
PV006575,2025-09-03,C0177,P011,76,17.06,1296.56,Representante Comercial,Felipe Santos,MG
PV000210,2025-09-03,C0157,P008,147,9.99,1468.53,Representante Comercial,Bruno Lima,CE
PV001529,2025-09-03,C0163,P014,40,3.59,143.6,E-commerce B2B,Felipe Santos,AM
PV006811,2025-09-03,C0142,P010,73,5.1,372.3,Key Account,Daniela Rocha,PA
PV004634,2025-09-03,C0026,P012,142,14.29,2029.18,E-commerce B2B,Carlos Silva,MT
PV000348,2025-09-03,C0025,P005,165,4.06,669.9,Representante Comercial,Daniela Rocha,ES
PV003347,2025-09-03,C0024,P007,115,7.78,894.7,Televendas,Bruno Lima,MT
PV001149,2025-09-03,C0124,P014,160,4.01,641.6,Representante Comercial,Felipe Santos,DF
PV000576,2025-09-03,C0165,P005,67,4.42,296.14,E-commerce B2B,Daniela Rocha,DF
PV003770,2025-09-03,C0131,P020,27,3.9,105.3,Key Account,Carlos Silva,SC
PV004319,2025-09-03,C0163,P016,106,6.6,699.6,Televendas,Carlos Silva,AM
PV002419,2025-09-04,C0039,P015,63,5.64,355.32,Televendas,Ana Souza,PA
PV002960,2025-09-04,C0168,P005,149,4.03,600.47,Representante Comercial,Carlos Silva,PA
PV005833,2025-09-04,C0046,P011,37,16.36,605.32,Key Account,Eduarda Melo,AM
PV003179,2025-09-04,C0020,P017,105,3.22,338.1,Representante Comercial,Bruno Lima,SC
PV000335,2025-09-04,C0080,P001,105,22.24,2335.2,Key Account,Eduarda Melo,GO
PV004131,2025-09-04,C0018,P017,88,3.21,282.48,Televendas,Felipe Santos,RJ
PV005680,2025-09-04,C0026,P018,146,2.86,417.56,Representante Comercial,Eduarda Melo,MT
PV003718,2025-09-04,C0161,P008,125,9.86,1232.5,Representante Comercial,Felipe Santos,AL
PV000331,2025-09-04,C0135,P018,21,2.98,62.58,Representante Comercial,Ana Souza,BA
PV000711,2025-09-05,C0116,P013,46,5.06,232.76,Televendas,Daniela Rocha,GO
PV005089,2025-09-05,C0080,P004,97,8.11,786.67,Televendas,Daniela Rocha,GO
PV006505,2025-09-05,C0165,P012,71,14.31,1016.01,E-commerce B2B,Eduarda Melo,DF
PV000070,2025-09-05,C0033,P017,178,3.4,605.2,Televendas,Felipe Santos,CE
PV007096,2025-09-05,C0167,P018,48,2.98,143.04,E-commerce B2B,Daniela Rocha,CE
PV001913,2025-09-05,C0039,P014,8,3.97,31.76,Representante Comercial,Bruno Lima,PA
PV004290,2025-09-06,C0138,P001,84,21.46,1802.64,Representante Comercial,Carlos Silva,PE
PV004701,2025-09-06,C0173,P010,118,5.31,626.58,E-commerce B2B,Ana Souza,BA
PV004090,2025-09-06,C0057,P019,96,3.96,380.16,Representante Comercial,Ana Souza,GO
PV000482,2025-09-06,C0079,P005,64,4.04,258.56,E-commerce B2B,Carlos Silva,RJ
PV003348,2025-09-06,C0148,P012,135,14.16,1911.6,E-commerce B2B,Carlos Silva,MT
PV000676,2025-09-06,C0015,P001,172,22.53,3875.16,E-commerce B2B,Ana Souza,PE
PV005472,2025-09-06,C0171,P009,168,4.55,764.4,E-commerce B2B,Ana Souza,GO
PV006531,2025-09-06,C0046,P017,107,3.43,367.01,Key Account,Eduarda Melo,AM
PV000614,2025-09-06,C0017,P005,61,3.96,241.56,Representante Comercial,Felipe Santos,RS
PV003892,2025-09-06,C0056,P017,118,3.19,376.42,Representante Comercial,Bruno Lima,MG
PV003733,2025-09-06,C0057,P009,42,4.56,191.52,Representante Comercial,Felipe Santos,GO
PV005026,2025-09-06,C0160,P004,25,7.82,195.5,Representante Comercial,Eduarda Melo,ES
PV002468,2025-09-07,C0090,P014,92,3.61,332.12,Key Account,Bruno Lima,MG
PV003073,2025-09-07,C0022,P014,113,3.59,405.67,Televendas,Carlos Silva,AL
PV004158,2025-09-07,C0058,P010,34,5.34,181.56,E-commerce B2B,Eduarda Melo,PE
PV005185,2025-09-07,C0056,P004,40,8.39,335.6,Televendas,Carlos Silva,MG
PV004637,2025-09-07,C0026,P007,84,7.93,666.12,Representante Comercial,Eduarda Melo,MT
PV004665,2025-09-07,C0011,P014,39,3.94,153.66,Representante Comercial,Carlos Silva,MG
PV001978,2025-09-07,C0011,P010,129,5.11,659.19,Key Account,Felipe Santos,MG
PV001045,2025-09-08,C0121,P005,54,4.1,221.4,E-commerce B2B,Bruno Lima,PR
PV002195,2025-09-08,C0017,P017,176,3.26,573.76,Televendas,Carlos Silva,RS
PV004059,2025-09-08,C0037,P009,105,4.71,494.55,Representante Comercial,Felipe Santos,AM
PV004245,2025-09-08,C0017,P002,142,8.99,1276.58,Televendas,Bruno Lima,RS
PV000089,2025-09-08,C0175,P015,179,5.78,1034.62,Televendas,Eduarda Melo,GO
PV001376,2025-09-08,C0061,P019,116,3.87,448.92,E-commerce B2B,Eduarda Melo,MG
PV001574,2025-09-08,C0043,P001,104,22.41,2330.64,E-commerce B2B,Daniela Rocha,SC
PV005862,2025-09-08,C0022,P020,146,4.15,605.9,Key Account,Felipe Santos,AL
PV005834,2025-09-08,C0054,P018,104,3.07,319.28,Representante Comercial,Eduarda Melo,DF
PV000411,2025-09-08,C0022,P013,76,5.15,391.4,Representante Comercial,Eduarda Melo,AL
PV006897,2025-09-08,C0115,P003,144,7.75,1116.0,Key Account,Felipe Santos,MG
PV001270,2025-09-09,C0057,P015,84,5.36,450.24,Televendas,Ana Souza,GO
PV006621,2025-09-09,C0034,P018,121,3.0,363.0,E-commerce B2B,Felipe Santos,RJ
PV001038,2025-09-09,C0077,P009,135,4.76,642.6,Televendas,Carlos Silva,PE
PV006549,2025-09-09,C0024,P014,173,3.92,678.16,Representante Comercial,Eduarda Melo,MT
PV004036,2025-09-09,C0157,P013,132,5.03,663.96,Representante Comercial,Daniela Rocha,CE
PV006992,2025-09-09,C0142,P004,158,8.3,1311.4,Representante Comercial,Felipe Santos,PA
PV003630,2025-09-09,C0111,P019,25,3.98,99.5,E-commerce B2B,Daniela Rocha,AM
PV002583,2025-09-10,C0068,P017,40,3.15,126.0,Representante Comercial,Ana Souza,CE
PV002930,2025-09-10,C0096,P018,134,3.03,406.02,Representante Comercial,Daniela Rocha,SP
PV002208,2025-09-10,C0054,P012,65,14.21,923.65,Representante Comercial,Bruno Lima,DF
PV002389,2025-09-10,C0018,P014,27,3.87,104.49,Televendas,Carlos Silva,RJ
PV002693,2025-09-10,C0180,P016,35,7.15,250.25,Key Account,Bruno Lima,PE
PV000077,2025-09-10,C0009,P010,55,5.36,294.8,E-commerce B2B,Felipe Santos,RJ
PV002310,2025-09-11,C0083,P020,132,4.28,564.96,E-commerce B2B,Eduarda Melo,MG
PV003334,2025-09-11,C0001,P013,98,4.8,470.4,Televendas,Felipe Santos,RJ
PV004906,2025-09-11,C0031,P015,101,5.7,575.7,Representante Comercial,Ana Souza,BA
PV000652,2025-09-11,C0142,P014,23,3.91,89.93,E-commerce B2B,Bruno Lima,PA
PV004549,2025-09-11,C0056,P020,69,4.18,288.42,E-commerce B2B,Ana Souza,MG
PV005226,2025-09-11,C0056,P017,48,3.29,157.92,E-commerce B2B,Carlos Silva,MG
PV002371,2025-09-11,C0179,P010,142,4.9,695.8,E-commerce B2B,Eduarda Melo,GO
PV001668,2025-09-11,C0010,P011,164,16.81,2756.84,Televendas,Bruno Lima,MT
PV005863,2025-09-11,C0008,P017,81,3.11,251.91,Representante Comercial,Bruno Lima,PE
PV005407,2025-09-11,C0101,P001,16,21.72,347.52,Representante Comercial,Carlos Silva,AM
PV004268,2025-09-11,C0011,P006,68,4.37,297.16,Key Account,Ana Souza,MG
PV005598,2025-09-11,C0174,P002,66,9.18,605.88,Key Account,Carlos Silva,PA
PV003927,2025-09-11,C0162,P014,157,3.64,571.48,Televendas,Daniela Rocha,DF
PV006181,2025-09-12,C0101,P017,49,3.49,171.01,Representante Comercial,Felipe Santos,AM
PV006771,2025-09-12,C0068,P017,136,3.2,435.2,Key Account,Eduarda Melo,CE
PV000987,2025-09-12,C0039,P001,68,21.51,1462.68,Key Account,Ana Souza,PA
PV006946,2025-09-12,C0123,P008,96,9.99,959.04,Key Account,Eduarda Melo,DF
PV006497,2025-09-12,C0128,P003,116,7.76,900.16,E-commerce B2B,Felipe Santos,PR
PV003264,2025-09-12,C0054,P014,157,3.82,599.74,E-commerce B2B,Bruno Lima,DF
PV000325,2025-09-12,C0016,P016,108,6.69,722.52,Representante Comercial,Bruno Lima,PA
PV001662,2025-09-12,C0008,P005,12,4.25,51.0,Representante Comercial,Ana Souza,PE
PV000528,2025-09-12,C0101,P012,35,15.06,527.1,Televendas,Daniela Rocha,AM
PV000733,2025-09-12,C0056,P017,86,3.42,294.12,Representante Comercial,Eduarda Melo,MG
PV006859,2025-09-12,C0014,P009,76,4.97,377.72,Key Account,Carlos Silva,SC
PV001333,2025-09-12,C0018,P001,72,21.56,1552.32,Televendas,Daniela Rocha,RJ
PV003802,2025-09-12,C0027,P007,178,7.56,1345.68,Key Account,Ana Souza,DF
PV001567,2025-09-13,C0027,P015,42,5.84,245.28,E-commerce B2B,Carlos Silva,DF
PV000284,2025-09-13,C0064,P017,79,3.21,253.59,E-commerce B2B,Felipe Santos,ES
PV006969,2025-09-13,C0083,P017,69,3.15,217.35,Representante Comercial,Eduarda Melo,MG
PV005237,2025-09-13,C0108,P004,30,8.65,259.5,Representante Comercial,Ana Souza,SP
PV001241,2025-09-13,C0142,P014,24,3.79,90.96,Key Account,Eduarda Melo,PA
PV004094,2025-09-13,C0142,P016,152,6.55,995.6,E-commerce B2B,Daniela Rocha,PA
PV002607,2025-09-13,C0157,P004,87,8.02,697.74,E-commerce B2B,Bruno Lima,CE
PV006693,2025-09-13,C0096,P002,96,8.64,829.44,Key Account,Daniela Rocha,SP
PV002700,2025-09-13,C0091,P005,145,4.23,613.35,Televendas,Felipe Santos,MT
PV003815,2025-09-13,C0168,P014,176,3.82,672.32,E-commerce B2B,Carlos Silva,PA
PV003843,2025-09-14,C0130,P008,149,9.55,1422.95,E-commerce B2B,Felipe Santos,PA
PV006509,2025-09-14,C0101,P005,141,4.16,586.56,Key Account,Carlos Silva,AM
PV005604,2025-09-14,C0018,P017,7,3.12,21.84,Televendas,Carlos Silva,RJ
PV000506,2025-09-14,C0163,P003,18,8.08,145.44,Key Account,Felipe Santos,AM
PV001177,2025-09-14,C0096,P006,15,4.16,62.4,Key Account,Felipe Santos,SP
PV003417,2025-09-14,C0042,P006,161,4.22,679.42,E-commerce B2B,Ana Souza,RS
PV000033,2025-09-15,C0102,P004,161,8.65,1392.65,Representante Comercial,Eduarda Melo,BA
PV004801,2025-09-15,C0034,P014,130,3.66,475.8,Representante Comercial,Daniela Rocha,RJ
PV003393,2025-09-15,C0068,P015,34,5.86,199.24,Key Account,Ana Souza,CE
PV005221,2025-09-15,C0068,P014,171,3.97,678.87,Representante Comercial,Daniela Rocha,CE
PV007136,2025-09-16,C0058,P014,81,3.57,289.17,Representante Comercial,Carlos Silva,PE
PV004062,2025-09-16,C0148,P007,24,7.48,179.52,Representante Comercial,Daniela Rocha,MT
PV004897,2025-09-16,C0148,P009,155,4.69,726.95,E-commerce B2B,Felipe Santos,MT
PV004343,2025-09-16,C0106,P017,85,3.23,274.55,Representante Comercial,Eduarda Melo,PA
PV006496,2025-09-16,C0101,P006,144,4.43,637.92,Televendas,Ana Souza,AM
PV007130,2025-09-16,C0109,P014,44,3.86,169.84,Televendas,Eduarda Melo,MT
PV000525,2025-09-16,C0068,P013,72,4.99,359.28,Key Account,Ana Souza,CE
PV003945,2025-09-16,C0022,P014,156,3.73,581.88,Representante Comercial,Bruno Lima,AL
PV001429,2025-09-17,C0005,P004,141,8.4,1184.4,Key Account,Carlos Silva,PE
PV003152,2025-09-17,C0163,P020,50,3.86,193.0,Representante Comercial,Ana Souza,AM
PV002305,2025-09-17,C0031,P007,9,8.03,72.27,Televendas,Felipe Santos,BA
PV001613,2025-09-17,C0104,P011,10,16.06,160.6,Key Account,Ana Souza,PR
PV005859,2025-09-17,C0029,P004,8,8.43,67.44,E-commerce B2B,Ana Souza,PE
PV001106,2025-09-17,C0056,P014,11,3.95,43.45,Key Account,Daniela Rocha,MG
PV004748,2025-09-17,C0004,P017,138,3.27,451.26,Televendas,Felipe Santos,GO
PV003941,2025-09-17,C0131,P017,42,3.43,144.06,Televendas,Daniela Rocha,SC
PV006093,2025-09-18,C0045,P017,91,3.29,299.39,E-commerce B2B,Daniela Rocha,GO
PV001414,2025-09-18,C0061,P002,45,9.16,412.2,Key Account,Bruno Lima,MG
PV001637,2025-09-18,C0143,P010,85,5.47,464.95,Televendas,Ana Souza,AL
PV004056,2025-09-18,C0136,P005,89,4.2,373.8,Representante Comercial,Daniela Rocha,GO
PV002447,2025-09-18,C0096,P009,151,5.04,761.04,Key Account,Ana Souza,SP
PV004380,2025-09-18,C0099,P014,45,3.69,166.05,E-commerce B2B,Daniela Rocha,SC
PV005152,2025-09-18,C0119,P007,130,7.73,1004.9,Televendas,Daniela Rocha,RS
PV001859,2025-09-18,C0135,P017,70,3.19,223.3,Televendas,Felipe Santos,BA
PV007024,2025-09-19,C0142,P016,63,6.78,427.14,Televendas,Bruno Lima,PA
PV001356,2025-09-19,C0017,P012,66,15.36,1013.76,Representante Comercial,Carlos Silva,RS
PV000047,2025-09-19,C0160,P005,64,4.32,276.48,E-commerce B2B,Carlos Silva,ES
PV006384,2025-09-19,C0131,P007,124,7.59,941.16,E-commerce B2B,Ana Souza,SC
PV006370,2025-09-19,C0034,P002,13,9.18,119.34,Representante Comercial,Felipe Santos,RJ
PV002027,2025-09-19,C0171,P019,86,4.13,355.18,Televendas,Felipe Santos,GO
PV005633,2025-09-19,C0066,P012,9,14.58,131.22,Televendas,Ana Souza,DF
PV000359,2025-09-19,C0022,P018,71,3.02,214.42,Representante Comercial,Ana Souza,AL
PV002953,2025-09-19,C0099,P005,65,4.42,287.3,E-commerce B2B,Felipe Santos,SC
PV002562,2025-09-19,C0162,P013,5,4.97,24.85,Key Account,Eduarda Melo,DF
PV006871,2025-09-19,C0167,P016,143,6.57,939.51,Televendas,Bruno Lima,CE
PV002442,2025-09-19,C0006,P014,58,3.79,219.82,Representante Comercial,Bruno Lima,PE
PV002263,2025-09-19,C0102,P013,116,4.68,542.88,Key Account,Carlos Silva,BA
PV003891,2025-09-19,C0142,P012,7,15.0,105.0,E-commerce B2B,Eduarda Melo,PA
PV004078,2025-09-19,C0119,P007,56,7.86,440.16,Key Account,Ana Souza,RS
PV000552,2025-09-20,C0055,P005,164,4.05,664.2,Televendas,Bruno Lima,RJ
PV002481,2025-09-20,C0101,P001,18,21.32,383.76,Representante Comercial,Carlos Silva,AM
PV000645,2025-09-20,C0065,P014,10,3.58,35.8,Televendas,Bruno Lima,AL
PV001980,2025-09-20,C0096,P003,169,7.83,1323.27,Representante Comercial,Eduarda Melo,SP
PV002287,2025-09-20,C0030,P008,44,9.54,419.76,Televendas,Felipe Santos,SP
PV005099,2025-09-20,C0075,P001,141,21.18,2986.38,E-commerce B2B,Felipe Santos,MT
PV005659,2025-09-20,C0116,P005,157,4.31,676.67,Key Account,Ana Souza,GO
PV000970,2025-09-20,C0056,P004,7,8.3,58.1,Televendas,Felipe Santos,MG
PV002375,2025-09-20,C0073,P004,127,8.42,1069.34,Televendas,Daniela Rocha,PE
PV006055,2025-09-20,C0059,P019,53,3.76,199.28,E-commerce B2B,Ana Souza,SP
PV003278,2025-09-20,C0167,P018,82,2.87,235.34,Televendas,Bruno Lima,CE
PV000776,2025-09-20,C0149,P003,23,7.8,179.4,E-commerce B2B,Eduarda Melo,ES
PV006568,2025-09-21,C0142,P014,73,3.67,267.91,Representante Comercial,Ana Souza,PA
PV000366,2025-09-21,C0144,P018,66,3.06,201.96,Representante Comercial,Felipe Santos,PR
PV006686,2025-09-21,C0080,P014,87,3.8,330.6,Televendas,Felipe Santos,GO
PV004475,2025-09-21,C0131,P014,168,3.79,636.72,Televendas,Ana Souza,SC
PV002901,2025-09-21,C0082,P016,20,6.72,134.4,Representante Comercial,Felipe Santos,AM
PV002996,2025-09-21,C0007,P015,77,5.83,448.91,Representante Comercial,Bruno Lima,DF
PV003545,2025-09-21,C0044,P010,112,5.51,617.12,E-commerce B2B,Ana Souza,DF
PV004429,2025-09-21,C0128,P018,44,2.83,124.52,Key Account,Daniela Rocha,PR
PV003276,2025-09-21,C0157,P018,166,2.73,453.18,Representante Comercial,Bruno Lima,CE
PV005229,2025-09-21,C0080,P010,34,5.4,183.6,E-commerce B2B,Carlos Silva,GO
PV002798,2025-09-21,C0132,P012,63,13.73,864.99,Key Account,Bruno Lima,SC
PV004482,2025-09-21,C0008,P009,62,4.65,288.3,Representante Comercial,Bruno Lima,PE
PV000999,2025-09-22,C0001,P002,92,9.0,828.0,Televendas,Carlos Silva,RJ
PV003837,2025-09-22,C0050,P015,163,5.36,873.68,Televendas,Bruno Lima,SC
PV001508,2025-09-22,C0038,P010,8,5.47,43.76,Representante Comercial,Ana Souza,MT
PV002537,2025-09-22,C0157,P015,117,5.7,666.9,Key Account,Bruno Lima,CE
PV006386,2025-09-22,C0097,P018,155,2.88,446.4,Representante Comercial,Carlos Silva,SP
PV000027,2025-09-22,C0001,P011,53,16.56,877.68,Televendas,Carlos Silva,RJ
PV001392,2025-09-22,C0068,P007,122,7.15,872.3,Televendas,Felipe Santos,CE
PV000938,2025-09-22,C0180,P011,179,17.64,3157.56,Representante Comercial,Ana Souza,PE
PV005316,2025-09-22,C0096,P017,33,3.41,112.53,Key Account,Daniela Rocha,SP
PV002429,2025-09-22,C0142,P006,5,4.63,23.15,Televendas,Felipe Santos,PA
PV000500,2025-09-23,C0098,P007,109,7.45,812.05,Key Account,Bruno Lima,PA
PV001643,2025-09-23,C0018,P004,15,7.99,119.85,Key Account,Carlos Silva,RJ
PV004894,2025-09-23,C0047,P014,66,3.91,258.06,Representante Comercial,Felipe Santos,BA
PV006217,2025-09-23,C0017,P002,18,8.64,155.52,Representante Comercial,Felipe Santos,RS
PV006730,2025-09-23,C0174,P002,126,8.66,1091.16,Representante Comercial,Ana Souza,PA
PV001077,2025-09-23,C0042,P017,167,3.17,529.39,Televendas,Ana Souza,RS
PV000340,2025-09-23,C0127,P012,51,13.81,704.31,Representante Comercial,Carlos Silva,PR
PV000030,2025-09-23,C0076,P004,129,7.85,1012.65,Representante Comercial,Ana Souza,SC
PV004083,2025-09-23,C0101,P007,97,7.54,731.38,E-commerce B2B,Bruno Lima,AM
PV003145,2025-09-23,C0075,P002,143,8.9,1272.7,E-commerce B2B,Ana Souza,MT
PV002605,2025-09-23,C0008,P008,168,10.38,1743.84,E-commerce B2B,Felipe Santos,PE
PV001986,2025-09-24,C0173,P016,106,6.48,686.88,Representante Comercial,Bruno Lima,BA
PV004502,2025-09-24,C0043,P016,162,6.54,1059.48,Representante Comercial,Bruno Lima,SC
PV003524,2025-09-24,C0013,P004,77,8.65,666.05,Televendas,Carlos Silva,AL
PV006160,2025-09-24,C0083,P014,116,3.81,441.96,Televendas,Daniela Rocha,MG
PV006784,2025-09-24,C0056,P002,63,9.22,580.86,Televendas,Ana Souza,MG
PV000709,2025-09-24,C0070,P016,57,6.59,375.63,Representante Comercial,Daniela Rocha,BA
PV005601,2025-09-24,C0006,P012,79,14.56,1150.24,E-commerce B2B,Bruno Lima,PE
